"","Gene","Clinical.feature","Cancer","Sample.type","Sample.total","Sample.total.wData","Group1","Group2","Group3","Group4","Group5","Group1.samples","Group2.samples","Group3.samples","Group4.samples","Group5.samples","Group1.isNA.samples","Group2.isNA.samples","Group3.isNA.samples","Group4.isNA.samples","Group5.isNA.samples","Group1.mean","Group2.mean","Group3.mean","Group4.mean","Group5.mean","term","comparison","estimate","conf.low","conf.high","adj.p.value","p.adj"
"96","TMPRSS2","stage","COAD","Tumor",447,436,"I","II","III","IV",NA,74,175,124,63,NA,0,0,0,0,NA,11.8567342629891,11.7560469215681,11.7963764615642,11.7513595241389,NA,"stage","II-IV",0.00468739742923852,-0.274210967413568,0.283585762272045,0.999970718667975,0.999999365038268
"97","TMPRSS2","stage","COAD","Tumor",447,436,"I","II","III","IV",NA,74,175,124,63,NA,0,0,0,0,NA,11.8567342629891,11.7560469215681,11.7963764615642,11.7513595241389,NA,"stage","I-IV",0.105374738850152,-0.220027800382684,0.430777278082988,0.837701651617468,0.999999365038268
"98","TMPRSS2","stage","COAD","Tumor",447,436,"I","II","III","IV",NA,74,175,124,63,NA,0,0,0,0,NA,11.8567342629891,11.7560469215681,11.7963764615642,11.7513595241389,NA,"stage","II-III",-0.040329539996069,-0.263148691356092,0.182489611363954,0.96626790529833,0.999999365038268
"99","TMPRSS2","stage","COAD","Tumor",447,436,"I","II","III","IV",NA,74,175,124,63,NA,0,0,0,0,NA,11.8567342629891,11.7560469215681,11.7963764615642,11.7513595241389,NA,"stage","I-III",0.0603578014248445,-0.218480662277685,0.339196265127374,0.944263965321612,0.999999365038268
"100","TMPRSS2","stage","COAD","Tumor",447,436,"I","II","III","IV",NA,74,175,124,63,NA,0,0,0,0,NA,11.8567342629891,11.7560469215681,11.7963764615642,11.7513595241389,NA,"stage","I-II",0.100687341420914,-0.162528230024207,0.363902912866034,0.757194405659738,0.999999365038268
"101","TMPRSS2","stage","DLBC","Tumor",48,0,"I","II","III","IV",NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","TMPRSS2","stage","ESCA","Tumor",161,142,"I","II","III","IV",NA,16,69,49,8,NA,0,0,0,0,NA,9.21744553492606,7.87602976748754,9.07746746459462,10.2988448637043,NA,NA,NA,NA,NA,NA,NA,NA
"103","TMPRSS2","stage","GBM","Tumor",152,0,"I","II","III","IV",NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","TMPRSS2","stage","HNSC","Tumor",500,432,"I","II","III","IV",NA,25,70,78,259,NA,0,0,0,0,NA,5.97031028612312,5.68059042577177,6.27507536785611,5.96260273300872,NA,"stage","III-IV",0.312472634847389,-0.582645769759538,1.20759103945432,0.804646960428385,0.999999365038268
"105","TMPRSS2","stage","HNSC","Tumor",500,432,"I","II","III","IV",NA,25,70,78,259,NA,0,0,0,0,NA,5.97031028612312,5.68059042577177,6.27507536785611,5.96260273300872,NA,"stage","II-IV",-0.282012307236949,-1.21561429275328,0.651589678279385,0.863924240714445,0.999999365038268
"106","TMPRSS2","stage","HNSC","Tumor",500,432,"I","II","III","IV",NA,25,70,78,259,NA,0,0,0,0,NA,5.97031028612312,5.68059042577177,6.27507536785611,5.96260273300872,NA,"stage","I-IV",0.00770755311439597,-1.44374219178192,1.45915729801072,0.999999075708844,0.999999365038268
"107","TMPRSS2","stage","HNSC","Tumor",500,432,"I","II","III","IV",NA,25,70,78,259,NA,0,0,0,0,NA,5.97031028612312,5.68059042577177,6.27507536785611,5.96260273300872,NA,"stage","II-III",-0.594484942084337,-1.73551544923077,0.546545565062093,0.535541741924902,0.999999365038268
"108","TMPRSS2","stage","HNSC","Tumor",500,432,"I","II","III","IV",NA,25,70,78,259,NA,0,0,0,0,NA,5.97031028612312,5.68059042577177,6.27507536785611,5.96260273300872,NA,"stage","I-III",-0.304765081732993,-1.89757527533372,1.28804511186774,0.960521160857135,0.999999365038268
"109","TMPRSS2","stage","HNSC","Tumor",500,432,"I","II","III","IV",NA,25,70,78,259,NA,0,0,0,0,NA,5.97031028612312,5.68059042577177,6.27507536785611,5.96260273300872,NA,"stage","I-II",0.289719860351345,-1.32503090120054,1.90447062190323,0.96709153410734,0.999999365038268
"110","TMPRSS2","stage","KICH","Tumor",65,65,"I","II","III","IV",NA,20,25,14,6,NA,0,0,0,0,NA,12.5038964385963,12.9802580763809,12.8328946696504,9.63474698788793,NA,NA,NA,NA,NA,NA,NA,NA
"111","TMPRSS2","stage","KIRC","Tumor",530,527,"I","II","III","IV",NA,265,57,123,82,NA,0,0,0,0,NA,4.43507475437776,4.58994344491464,3.90545976924929,4.28261205877677,NA,"stage","III-IV",-0.377152289527468,-1.21442961301799,0.460125033963058,0.651778409404797,0.999999365038268
"112","TMPRSS2","stage","KIRC","Tumor",530,527,"I","II","III","IV",NA,265,57,123,82,NA,0,0,0,0,NA,4.43507475437776,4.58994344491464,3.90545976924929,4.28261205877677,NA,"stage","II-IV",0.30733138613788,-0.70544817102658,1.32011094330234,0.862581110916907,0.999999365038268
"113","TMPRSS2","stage","KIRC","Tumor",530,527,"I","II","III","IV",NA,265,57,123,82,NA,0,0,0,0,NA,4.43507475437776,4.58994344491464,3.90545976924929,4.28261205877677,NA,"stage","I-IV",0.152462695601003,-0.589678867666016,0.894604258868022,0.951908152193997,0.999999365038268
"114","TMPRSS2","stage","KIRC","Tumor",530,527,"I","II","III","IV",NA,265,57,123,82,NA,0,0,0,0,NA,4.43507475437776,4.58994344491464,3.90545976924929,4.28261205877677,NA,"stage","II-III",0.684483675665349,-0.256534798183039,1.62550214951374,0.240215072267574,0.999999365038268
"115","TMPRSS2","stage","KIRC","Tumor",530,527,"I","II","III","IV",NA,265,57,123,82,NA,0,0,0,0,NA,4.43507475437776,4.58994344491464,3.90545976924929,4.28261205877677,NA,"stage","I-III",0.529614985128472,-0.11114037898651,1.17037034924345,0.144872817589193,0.999999365038268
"116","TMPRSS2","stage","KIRC","Tumor",530,527,"I","II","III","IV",NA,265,57,123,82,NA,0,0,0,0,NA,4.43507475437776,4.58994344491464,3.90545976924929,4.28261205877677,NA,"stage","I-II",-0.154868690536877,-1.0123397114005,0.702602330326746,0.966543051202498,0.999999365038268
"117","TMPRSS2","stage","KIRP","Tumor",288,259,"I","II","III","IV",NA,172,21,51,15,NA,0,0,0,0,NA,6.21380070189263,5.36464578749806,5.33861916259379,4.70587663869005,NA,"stage","III-IV",0.632742523903742,-0.791933434503112,2.0574184823106,0.659786913872203,0.999999365038268
"118","TMPRSS2","stage","KIRP","Tumor",288,259,"I","II","III","IV",NA,172,21,51,15,NA,0,0,0,0,NA,6.21380070189263,5.36464578749806,5.33861916259379,4.70587663869005,NA,"stage","II-IV",0.658769148808012,-0.980955098753516,2.29849339636954,0.726709429116755,0.999999365038268
"119","TMPRSS2","stage","KIRP","Tumor",288,259,"I","II","III","IV",NA,172,21,51,15,NA,0,0,0,0,NA,6.21380070189263,5.36464578749806,5.33861916259379,4.70587663869005,NA,"stage","I-IV",1.50792406320257,0.202096607356711,2.81375151904843,0.0162750080337374,0.333256234733748
"120","TMPRSS2","stage","KIRP","Tumor",288,259,"I","II","III","IV",NA,172,21,51,15,NA,0,0,0,0,NA,6.21380070189263,5.36464578749806,5.33861916259379,4.70587663869005,NA,"stage","II-III",0.0260266249042695,-1.23158446433952,1.28363771414806,0.999944838839967,0.999999365038268
"121","TMPRSS2","stage","KIRP","Tumor",288,259,"I","II","III","IV",NA,172,21,51,15,NA,0,0,0,0,NA,6.21380070189263,5.36464578749806,5.33861916259379,4.70587663869005,NA,"stage","I-III",0.875181539298828,0.101828199493146,1.64853487910451,0.0194399470261353,0.333256234733748
"122","TMPRSS2","stage","KIRP","Tumor",288,259,"I","II","III","IV",NA,172,21,51,15,NA,0,0,0,0,NA,6.21380070189263,5.36464578749806,5.33861916259379,4.70587663869005,NA,"stage","I-II",0.849154914394559,-0.272036153072237,1.97034598186135,0.20658581324182,0.999999365038268
"123","TMPRSS2","stage","LAML","Tumor",145,0,"I","II","III","IV",NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","TMPRSS2","stage","LGG","Tumor",510,0,"I","II","III","IV",NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","TMPRSS2","stage","LIHC","Tumor",371,347,"I","II","III","IV",NA,171,86,85,5,NA,0,0,0,0,NA,9.61345383050752,9.42231119783692,9.23032750569905,9.64017615538765,NA,NA,NA,NA,NA,NA,NA,NA
"126","TMPRSS2","stage","LUAD","Tumor",512,504,"I","II","III","IV",NA,273,121,84,26,NA,0,0,0,0,NA,10.8391329465339,10.4552022057094,10.1467647730273,9.8367042988351,NA,"stage","III-IV",0.310060474192209,-0.651904103570017,1.27202505195444,0.83980763456999,0.999999365038268
"127","TMPRSS2","stage","LUAD","Tumor",512,504,"I","II","III","IV",NA,273,121,84,26,NA,0,0,0,0,NA,10.8391329465339,10.4552022057094,10.1467647730273,9.8367042988351,NA,"stage","II-IV",0.6184979068743,-0.308051032079441,1.54504684582804,0.313949301371782,0.999999365038268
"128","TMPRSS2","stage","LUAD","Tumor",512,504,"I","II","III","IV",NA,273,121,84,26,NA,0,0,0,0,NA,10.8391329465339,10.4552022057094,10.1467647730273,9.8367042988351,NA,"stage","I-IV",1.00242864769879,0.122683963166185,1.8821733322314,0.0181516053021576,0.333256234733748
"129","TMPRSS2","stage","LUAD","Tumor",512,504,"I","II","III","IV",NA,273,121,84,26,NA,0,0,0,0,NA,10.8391329465339,10.4552022057094,10.1467647730273,9.8367042988351,NA,"stage","II-III",0.308437432682091,-0.300305114451502,0.917179979815684,0.55946926302433,0.999999365038268
"130","TMPRSS2","stage","LUAD","Tumor",512,504,"I","II","III","IV",NA,273,121,84,26,NA,0,0,0,0,NA,10.8391329465339,10.4552022057094,10.1467647730273,9.8367042988351,NA,"stage","I-III",0.692368173506585,0.157554876759234,1.22718147025394,0.00502324986296077,0.150697495888823
"131","TMPRSS2","stage","LUAD","Tumor",512,504,"I","II","III","IV",NA,273,121,84,26,NA,0,0,0,0,NA,10.8391329465339,10.4552022057094,10.1467647730273,9.8367042988351,NA,"stage","I-II",0.383930740824495,-0.0841956841771455,0.852057165826135,0.149990664850143,0.999999365038268
"132","TMPRSS2","stage","LUSC","Tumor",501,497,"I","II","III","IV",NA,244,162,84,7,NA,0,0,0,0,NA,8.24917063571777,7.67943600756782,7.86331253953909,7.56384483137386,NA,NA,NA,NA,NA,NA,NA,NA
"133","TMPRSS2","stage","MESO","Tumor",86,86,"I","II","III","IV",NA,10,16,44,16,NA,0,0,0,0,NA,3.15981785415108,2.89460352890561,3.43969285335751,2.59856649342625,NA,NA,NA,NA,NA,NA,NA,NA
"134","TMPRSS2","stage","OV","Tumor",264,0,"I","II","III","IV",NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","TMPRSS2","stage","PAAD","Tumor",177,174,"I","II","III","IV",NA,21,146,3,4,NA,0,0,0,0,NA,9.30135859434114,10.6246465698573,10.7571372748881,10.3774277902868,NA,NA,NA,NA,NA,NA,NA,NA
"136","TMPRSS2","stage","PCPG","Tumor",178,0,"I","II","III","IV",NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","TMPRSS2","stage","PRAD","Tumor",495,0,"I","II","III","IV",NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","TMPRSS2","stage","READ","Tumor",159,150,"I","II","III","IV",NA,29,49,50,22,NA,0,0,0,0,NA,12.0286744705473,11.5922872166945,11.6133765192601,11.7879305080121,NA,"stage","III-IV",-0.174553988752054,-0.720931922307935,0.371823944803827,0.84001375063662,0.999999365038268
"139","TMPRSS2","stage","READ","Tumor",159,150,"I","II","III","IV",NA,29,49,50,22,NA,0,0,0,0,NA,12.0286744705473,11.5922872166945,11.6133765192601,11.7879305080121,NA,"stage","II-IV",-0.195643291317651,-0.743722136662943,0.352435554027641,0.790057173172873,0.999999365038268
"140","TMPRSS2","stage","READ","Tumor",159,150,"I","II","III","IV",NA,29,49,50,22,NA,0,0,0,0,NA,12.0286744705473,11.5922872166945,11.6133765192601,11.7879305080121,NA,"stage","I-IV",0.240743962535131,-0.363062830009551,0.844550755079813,0.728495883753965,0.999999365038268
"141","TMPRSS2","stage","READ","Tumor",159,150,"I","II","III","IV",NA,29,49,50,22,NA,0,0,0,0,NA,12.0286744705473,11.5922872166945,11.6133765192601,11.7879305080121,NA,"stage","II-III",-0.0210893025655974,-0.450386250359504,0.408207645228309,0.999253406834253,0.999999365038268
"142","TMPRSS2","stage","READ","Tumor",159,150,"I","II","III","IV",NA,29,49,50,22,NA,0,0,0,0,NA,12.0286744705473,11.5922872166945,11.6133765192601,11.7879305080121,NA,"stage","I-III",0.415297951287185,-0.0831878473001292,0.913783749874499,0.137942970849695,0.999999365038268
"143","TMPRSS2","stage","READ","Tumor",159,150,"I","II","III","IV",NA,29,49,50,22,NA,0,0,0,0,NA,12.0286744705473,11.5922872166945,11.6133765192601,11.7879305080121,NA,"stage","I-II",0.436387253852782,-0.0639622897979203,0.936736797503485,0.110701985946757,0.999999365038268
"144","TMPRSS2","stage","SARC","Tumor",259,0,"I","II","III","IV",NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","TMPRSS2","stage","SKCMmets","Tumor",365,311,"I","II","III","IV",NA,74,74,143,20,NA,0,0,0,0,NA,3.70819186446196,3.84971528348565,3.93408485545696,3.41046906650047,NA,"stage","III-IV",0.523615788956497,-0.44343507877253,1.49066665668552,0.501129247366981,0.999999365038268
"146","TMPRSS2","stage","SKCMmets","Tumor",365,311,"I","II","III","IV",NA,74,74,143,20,NA,0,0,0,0,NA,3.70819186446196,3.84971528348565,3.93408485545696,3.41046906650047,NA,"stage","II-IV",0.439246216985188,-0.581626511877012,1.46011894584739,0.68276213573596,0.999999365038268
"147","TMPRSS2","stage","SKCMmets","Tumor",365,311,"I","II","III","IV",NA,74,74,143,20,NA,0,0,0,0,NA,3.70819186446196,3.84971528348565,3.93408485545696,3.41046906650047,NA,"stage","I-IV",0.297722797961493,-0.723149930900707,1.31859552682369,0.875194148306177,0.999999365038268
"148","TMPRSS2","stage","SKCMmets","Tumor",365,311,"I","II","III","IV",NA,74,74,143,20,NA,0,0,0,0,NA,3.70819186446196,3.84971528348565,3.93408485545696,3.41046906650047,NA,"stage","II-III",-0.0843695719713096,-0.664445070102553,0.495705926159934,0.981893071297435,0.999999365038268
"149","TMPRSS2","stage","SKCMmets","Tumor",365,311,"I","II","III","IV",NA,74,74,143,20,NA,0,0,0,0,NA,3.70819186446196,3.84971528348565,3.93408485545696,3.41046906650047,NA,"stage","I-III",-0.225892990995005,-0.805968489126248,0.354182507136239,0.746064316387734,0.999999365038268
"150","TMPRSS2","stage","SKCMmets","Tumor",365,311,"I","II","III","IV",NA,74,74,143,20,NA,0,0,0,0,NA,3.70819186446196,3.84971528348565,3.93408485545696,3.41046906650047,NA,"stage","I-II",-0.141523419023695,-0.807467359075183,0.524420521027793,0.946782042021787,0.999999365038268
"151","TMPRSS2","stage","SKCMprimary","Tumor",103,98,"I","II","III","IV",NA,2,66,27,3,NA,0,0,0,0,NA,3.91796398850093,3.74863280900711,4.07317206933527,3.35711487716072,NA,NA,NA,NA,NA,NA,NA,NA
"152","TMPRSS2","stage","STAD","Tumor",374,351,"I","II","III","IV",NA,52,111,150,38,NA,7,3,4,8,NA,11.2422573792858,11.0728330194815,11.0354637784629,11.1488535645931,NA,"stage","III-IV",-0.113389786130142,-0.904859267060135,0.678079694799851,0.98268535800258,0.999999365038268
"153","TMPRSS2","stage","STAD","Tumor",374,351,"I","II","III","IV",NA,52,111,150,38,NA,7,3,4,8,NA,11.2422573792858,11.0728330194815,11.0354637784629,11.1488535645931,NA,"stage","II-IV",-0.0760205451115876,-0.890878543054703,0.738837452831528,0.995075158046913,0.999999365038268
"154","TMPRSS2","stage","STAD","Tumor",374,351,"I","II","III","IV",NA,52,111,150,38,NA,7,3,4,8,NA,11.2422573792858,11.0728330194815,11.0354637784629,11.1488535645931,NA,"stage","I-IV",0.0934038146927385,-0.837229599903632,1.02403722928911,0.993889037109016,0.999999365038268
"155","TMPRSS2","stage","STAD","Tumor",374,351,"I","II","III","IV",NA,52,111,150,38,NA,7,3,4,8,NA,11.2422573792858,11.0728330194815,11.0354637784629,11.1488535645931,NA,"stage","II-III",0.0373692410185544,-0.463752733374403,0.538491215411511,0.997464938127358,0.999999365038268
"156","TMPRSS2","stage","STAD","Tumor",374,351,"I","II","III","IV",NA,52,111,150,38,NA,7,3,4,8,NA,11.2422573792858,11.0728330194815,11.0354637784629,11.1488535645931,NA,"stage","I-III",0.206793600822881,-0.466413818009482,0.880001019655243,0.857494438407039,0.999999365038268
"157","TMPRSS2","stage","STAD","Tumor",374,351,"I","II","III","IV",NA,52,111,150,38,NA,7,3,4,8,NA,11.2422573792858,11.0728330194815,11.0354637784629,11.1488535645931,NA,"stage","I-II",0.169424359804326,-0.531131024401094,0.869979744009746,0.924159014979278,0.999999365038268
"158","TMPRSS2","stage","TGCT","Tumor",134,81,"I","II","III","IV",NA,55,12,14,0,NA,0,0,0,0,NA,4.22767272057753,6.237658618704,7.25353711204781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","TMPRSS2","stage","THCA","Tumor",502,500,"I","II","III","IV",NA,281,52,112,55,NA,0,0,0,0,NA,8.59681246419968,7.6746362582541,8.75028239442826,8.40345091950647,NA,"stage","III-IV",0.346831474921787,-0.316787985569009,1.01045093541258,0.533251638798766,0.999999365038268
"160","TMPRSS2","stage","THCA","Tumor",502,500,"I","II","III","IV",NA,281,52,112,55,NA,0,0,0,0,NA,8.59681246419968,7.6746362582541,8.75028239442826,8.40345091950647,NA,"stage","II-IV",-0.728814661252374,-1.50839361488296,0.0507642923782167,0.0765114088371452,0.999999365038268
"161","TMPRSS2","stage","THCA","Tumor",502,500,"I","II","III","IV",NA,281,52,112,55,NA,0,0,0,0,NA,8.59681246419968,7.6746362582541,8.75028239442826,8.40345091950647,NA,"stage","I-IV",0.193361544693207,-0.400911959567819,0.787635048954234,0.83596698878152,0.999999365038268
"162","TMPRSS2","stage","THCA","Tumor",502,500,"I","II","III","IV",NA,281,52,112,55,NA,0,0,0,0,NA,8.59681246419968,7.6746362582541,8.75028239442826,8.40345091950647,NA,"stage","II-III",-1.07564613617416,-1.75198208921666,-0.399310183131665,0.000281561874849956,0.0245700167775054
"163","TMPRSS2","stage","THCA","Tumor",502,500,"I","II","III","IV",NA,281,52,112,55,NA,0,0,0,0,NA,8.59681246419968,7.6746362582541,8.75028239442826,8.40345091950647,NA,"stage","I-III",-0.15346993022858,-0.603856402384234,0.296916541927074,0.816083291061849,0.999999365038268
"164","TMPRSS2","stage","THCA","Tumor",502,500,"I","II","III","IV",NA,281,52,112,55,NA,0,0,0,0,NA,8.59681246419968,7.6746362582541,8.75028239442826,8.40345091950647,NA,"stage","I-II",0.922176205945581,0.313735139857429,1.53061727203373,0.000614250419437634,0.0245700167775054
"165","TMPRSS2","stage","THYM","Tumor",119,0,"I","II","III","IV",NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","TMPRSS2","stage","UCEC","Tumor",530,0,"I","II","III","IV",NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","TMPRSS2","stage","UCS","Tumor",56,0,"I","II","III","IV",NA,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","TMPRSS2","stage","UVM","Tumor",80,79,"I","II","III","IV",NA,0,39,36,4,NA,0,0,0,0,NA,NA,2.18245800392789,2.46030297056164,2.44010489187598,NA,NA,NA,NA,NA,NA,NA,NA
