"","ACC","BLCA","BRCA","CESC","CHOL","COAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LGG","LIHC","LUAD","LUSC","MESO","OV","PAAD","PCPG","PRAD","READ","SARC","SKCMmets","SKCMprimary","STAD","TGCT","THCA","THYM","UCEC","UCS","UVM"
"Thermaceae|Meiothermus",-0.206719084737427,0.079291723585519,-0.00730463624078459,-0.0505065875441647,-0.0195624195624196,0.00216367151132028,0.209241807630679,-0.0572003680699333,0.00572801993410835,0.0594021567933862,0.0440996503496503,0.0255614205660448,-0.0196323935803776,-0.0140822651979059,-0.12555530357523,-0.0638577419431256,-0.0442156844320636,0.0955021473186856,-0.0382146205457736,0.0849600076175966,-0.00901212228433571,0.0201129143800223,-0.0284112404567133,0.0876106341834032,-0.0653617572616397,0.00101042273017923,0.0138560366818755,-0.0889213082457387,-0.0599475409394434,-0.156609860492936,-0.081489869306032,-0.112442112834477,-0.0474994625213125
"Bacillaceae|Fictibacillus",0.165419293807334,-0.141364721821575,-0.106653211413343,0.0200134141771901,0.0885456885456886,-0.00630743702238666,0.107506796676225,-0.122771451575799,0.0873847718885736,-0.0343719148227405,0.0950174825174825,0.0406533940378254,0.0599108880547559,0.034036170300964,0.11320964486247,0.0649639183266474,0.0989829915528781,0.0392276417409392,0.0860989866546068,-0.0392955454372327,0.0505627205514257,0.0453641870744465,-0.0337666445462946,-0.182181124181695,-0.0351854084033958,0.104974135381011,-0.0792489295684913,0.0725969151735059,-0.00145070365553891,-0.158482826402156,0.0103647574252661,0.176899810343845,0.217623650246013
"Planococcaceae|Kurthia",0.109658649472443,-0.029116799456939,-0.0189284485132659,0.154193628233801,0.0532818532818533,0.030030487624812,-0.386767944224555,0.280115596963423,0.143889159460539,0.106617803380192,-0.0735576923076923,-0.0628033880295929,-0.0227845780279595,0.0929638021996579,0.060893385634499,-0.0232726965247421,0.0189733431276965,-0.0772828979490087,0.115477038715985,-0.104001835148283,-0.0283444462894998,0.146707418768911,0.0120504344482414,-0.0819302769168947,0.00444886932073281,-0.14675291870277,0.0215001843625446,-0.351528073916134,0.0649632277665448,-0.129320106256707,-0.0877834542068539,0.186503528795665,0.157603310611022
"Sporolactobacillaceae|Sporolactobacillus",0.030361018916629,-0.0999782763853451,-0.0465120407113758,-0.0229787994706516,0.135392535392535,-0.0552695466101009,-0.199622164761061,-0.0980647573038878,0.0555064270583853,-0.0680021012749469,0.0515734265734266,0.0481771286387767,-0.144127700927529,0.0130374089303111,0.0101035116346399,-0.0414746784674454,0.0211057235689013,-0.00502045740285339,0.0679970325200842,0.0157004726372466,-0.0232102345012662,-0.0248207079209535,0.0286469154484957,-0.017626195519926,-0.0445620095443919,-0.00265785109460188,-0.0849168236465657,-0.0627364430977942,0.0353716620049723,-0.123765302419478,-0.0325366036842984,-0.32803021245754,-0.194907537358719
"Bacillales|Acidibacillus",0.0950792644823603,0.146292863832351,0.0345120418737609,0.0388455862904164,-0.0658944658944659,-0.0827889412406741,-0.183647727510906,-0.0591614906832298,0.193004538024424,0.0853525089445108,-0.0298076923076923,-0.112793599546498,0.0506293105480568,-0.038532535105847,-0.0369278221399471,-0.139356855586786,-0.0963032405863318,-0.138889866756904,0.128345466848364,0.0955164384273125,0.129099264885345,-0.0741353305247829,-0.0616538182449655,0.101005450267471,0.0694288718140523,0.104029609785409,-0.0641462509186773,0.321283307771917,-0.00245771120823785,-0.0796117334568931,-0.0607706615345109,0.0842119653568845,0.143273601343959
"Lactobacillaceae|Pediococcus",-0.317410652310213,0.0130936238319815,0.0130595370743213,-0.076049906035622,0.0149292149292149,0.0356598273968382,0.202070801127873,0.0462071543593283,0.0659337473560969,0.00658617127140388,-0.0642482517482517,-0.0147227258410073,-0.0277048566272098,-0.00683109839641718,-0.107880197731899,-0.0150663875403026,-0.0561782240908703,0.0251306511803848,-0.0163002698450442,0.139250532366129,0.0195067345966964,0.0192741815673384,-0.0261692270480467,-0.0259846055773516,0.0120679419114877,0.102305301430647,0.0410228609555247,-0.0447910821830696,-0.0100147261574528,-0.0978215198822689,-0.144232357512002,-0.0494882004207666,-0.0501069997813845
"Lachnospiraceae|Lachnoclostridium",-0.114010451960772,-0.250018309146585,0.0756561445952822,0.0100272095724389,-0.193822393822394,-0.0582757152174987,-0.274771980875841,0.269824016563147,0.0662840588377473,-0.157105505478652,-0.285708041958042,-0.0401188564138256,0.0535619893809575,0.0451017409572696,0.146503005655897,-0.0146903181695285,0.0951441698172396,-0.0553290333738193,-0.105592395425004,0.152592146950364,-0.0746095808589486,0.0501770959548263,0.0313323699601213,-0.00457944225936373,-0.0635623510023141,-0.0951554623290523,0.11422451093759,-0.210543772366239,0.244572358771483,-0.143427883694591,-0.00240464153329427,0.196346485785431,0.0834881749756403
"Peptostreptococcaceae|Clostridioides",0.130367810730132,-0.00869006426885986,-0.0466856187099831,-0.0150913230818779,0.1001287001287,0.0140254747497193,-0.195482803283831,0.18559638831378,0.141570268335662,-0.0441638882643684,0.0548076923076923,0.040305304174699,-0.068651821660856,-0.0283159214749304,0.115213626264046,-0.0224208030111253,0.0189988478475152,-0.150793361804348,0.0292857666941521,0.015771887605824,0.155225426463793,0.0143622293510198,0.100121558679972,-0.0822713364642735,-0.059965237868959,0.173309463937263,0.0369079391277519,-0.205162159129166,0.0115654570797891,0.0769269116022327,-0.0935726518891876,-0.129974879972497,-0.167563633117963
"Ruminococcaceae|Ruminiclostridium",0.0760126123350517,0.0687659741230207,-0.0420805104730414,0.0185570971216543,-0.331274131274131,0.0786079321466388,-0.264627630213334,0.00496319300667127,0.00764191680946675,0.0851575637992083,-0.0894230769230769,-0.0202704384336752,0.07765364738178,0.142823076796836,0.00818300837779072,0.118041157972366,0.0672630709623912,-0.0848561303024655,0.0797652103732422,0.0128979761430723,0.108306252176097,-0.00679900150381628,0.023198481756895,0.118278680670603,-0.0419401008017156,-0.173693863888961,-0.0774372853806773,0.17696230626317,0.0776416956903046,0.0184234327268076,0.0108108478048674,0.22269690189345,0.141347312557239
"Clostridiales|Flavonifractor",-0.151703496081472,-0.0193400243951176,-0.0497697654142193,-0.082132950278594,-0.11969111969112,-0.0167705213705555,-0.192217954794748,-0.0596244536461928,0.0951189658688166,-0.0924216245800885,0.0270104895104895,0.0912253225686559,0.111284631725634,0.00718883728041749,-0.0112630989541074,-0.0313534450547681,0.02590701288928,-0.0423760641800167,-0.117332202864915,0.188905576427001,0.0180950988714814,-0.00539258613348503,-0.00141404995069431,0.0603405772729636,0.0717450125880804,0.152771523660794,0.0820143677368055,-0.0663324979114453,0.0640141781654942,-0.0995235687503428,0.0514430023993437,-0.0125087578411606,0.124644979296777
