"","BLCA","BRCA","COAD","HNSC","KICH","KIRC","KIRP","LIHC","LUAD","LUSC","PRAD","STAD","THCA","UCEC"
"Clostridiales|Flavonifractor",-0.0824561403508772,0.0444276234525343,0.252264808362369,-0.0443974630021142,0.0669565217391304,0.243488327223616,-0.0245601173020528,0.0640096038415366,-0.0538866160140269,0.143385753931545,-0.149577392640656,-0.701001112347052,-0.109846504045034,-0.215132693393563
"Thermoanaerobacterales_Family_III_Incertae_Sedis|Thermoanaerobacterium",-0.289473684210526,0.0862183705458749,-0.285714285714286,0.0648343904157858,0.00434782608695652,-0.0768538169657213,-0.0106304985337243,0.141416566626651,-0.256224430157802,-0.0667206290471785,0.0950226244343891,0.177308120133482,-0.0872066197053124,-0.0762281197063806
"Leptotrichiaceae|Sebaldella",-0.275438596491228,-0.0744730411478261,-0.135191637630662,-0.182381959126145,-0.347826086956522,-0.131358929834716,-0.163123167155425,-0.0930132052821128,-0.0272939801285798,-0.537465309898242,-0.200119525313754,-0.369521690767519,-0.225199175612907,0.315640880858272
"Nitrospiraceae|Nitrospira",0.521052631578947,0.463241780578849,-0.363937282229965,-0.0511627906976744,-0.109565217391304,0.302398868094411,-0.229105571847507,-0.320336134453782,-0.283050847457627,0.177150786308973,-0.0850337232135234,-0.542602892102336,0.0159648097449937,-0.182382834556748
"Kiloniellaceae|Kiloniella",-0.0298245614035088,-0.0469646811482884,-0.00209059233449477,0.0918957011980268,-0.00956521739130435,0.0666923917936845,0.0377565982404692,-0.0306842737094838,0.0948568088836938,-0.112627197039778,0.0170750448219927,-0.360177975528365,0.053431357470239,0.201581027667984
"Bartonellaceae|Bartonella",-0.450877192982456,0.0316591527542306,-0.300522648083624,0.249471458773784,-0.0478260869565217,-0.0996205543764872,0.227272727272727,-0.0304921968787515,0.02822910578609,-0.116327474560592,-0.00469563732604798,-0.381979977753059,-0.100618290319604,-0.0615471485036702
"Methylocystaceae|Methylopila",-0.352631578947368,-0.0859105963336031,-0.0054006968641115,0.53446088794926,0.0634782608695652,-0.0753746221621969,0.0780791788856305,0.282689075630252,0.0841028638223261,-0.333024976873265,0.0820455903696747,-0.175528364849833,-0.0414962010520164,-0.520045172219085
"Hyphomonadaceae|Robiginitomaculum",-0.598245614035088,-0.0369578601384778,0.0254355400696864,-0.0979563072586328,-0.0643478260869565,-0.0722554505112869,0.289956011730205,0.0585354141656663,0.0326125073056692,-0.14222941720629,-0.193801758729617,0.650723025583982,-0.135623981051401,-0.226425748164879
"Rhodobacteraceae|Ruegeria",0.143859649122807,0.327463443635259,0.189547038327526,0.336293164200141,-0.253913043478261,0.0721589812849701,-0.213709677419355,-0.109819927971188,0.00642898889538282,-0.0999074930619797,-0.563903355246307,-0.453170189098999,0.0125811313790027,-0.0592885375494071
"Anaplasmataceae|Anaplasma",0.282456140350877,0.421866944583173,0.0412891986062718,-0.290063424947146,0.401739130434783,-0.0491671490127983,-0.156524926686217,0.0512364945978391,0.344710695499708,0.147895467160037,-0.373260479808759,0.794438264738598,-0.0787781845027531,0.189158667419537
