"","ACC","BLCA","BRCA","CESC","CHOL","COAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LGG","LIHC","LUAD","LUSC","MESO","OV","PAAD","PCPG","PRAD","READ","SARC","SKCMmets","SKCMprimary","STAD","TGCT","THCA","THYM","UCEC","UCS","UVM"
"Flavobacteriaceae|Gelidibacter",0.153286270691334,-0.0324849330602653,0.0696887565728328,0.00410476768125475,-0.152895752895753,-0.0218624695928033,0.0302722224988883,0.0154733149298367,0.0140883102327515,-0.000396358983026293,0.106404134666914,0.042088337045048,-0.118060492394576,-0.0311580222630079,-0.00956068243913618,0.0117075691842202,-0.0380784434314608,-0.0896916949969973,-0.00640876911881797,-0.0111948373469988,-0.0314328199563618,0.00272842000566936,0.0170833359174889,-0.0921884519897828,-0.133168244875492,0.00798144659042464,0.050260554631886,-0.0087259033897903,0.0937533014869704,0.0501495513459621,0.0227369641931641,0.121362292606452,0.1514192258591
"Flavobacteriaceae|Ornithobacterium",0.244888023369036,0.113322069195449,0.0731329660866837,0.179800784219923,-0.0355212355212355,-0.0976192525977225,0.141639545106587,-0.0413963653094088,-0.0330128550553486,0.0893367457807181,0.0300265518653399,0.0346031387623161,0.0317858798691348,-0.0679339420089368,0.199784946176495,0.0703818384294968,0.132993277286281,-0.346668742577106,0.086373433331829,0.00629533768459687,0.0523534036992657,-0.0722211083302938,-0.0642648490749757,0.147329253544745,0.182952542087314,0.0621035699577256,-0.0955071835019161,0.211361879365043,0.0828876076428523,-0.0690428713858425,-0.0728440485664648,-0.302807635171265,0.209406573081981
"Rhodothermaceae|Salisaeta",0.240628042843233,0.027339519674094,-0.00503581119001427,0.0124044285360374,-0.0761904761904762,-0.0594151187128784,0.130441283938299,-0.0328272371750633,-0.0656668375792953,0.0199905352874424,-0.0828461849501482,0.0197016851859249,0.111527188049255,-0.0799047560090734,0.117986000728137,-0.0924755320305646,-0.0199965264017219,-0.0324030962972199,-0.0424759899425408,-0.108743356243832,-0.0562513936972969,0.0613768084150207,0.116423445940498,-0.0759113215013088,-0.0438826494236271,0.0282099062686358,0.102736911931067,0.0545649517486744,0.120787035839241,0.0346745477852158,0.0357159687131484,-0.116748406517499,0.169950780999099
"Chlamydiaceae|Chlamydia",0.337122687439143,-0.037637325614019,0.0317679521642244,0.0824725138605319,0.156499356499357,0.0274961173912176,-0.0643592372638966,0.0377271681619508,-0.0317892706149496,0.0388279209020451,0.177952119242695,0.094767508818856,0.126175389701048,0.0151553235441662,0.13862028231922,0.107468684854675,0.0875003949617543,0.0768853415784516,0.144864008906342,0.028955523623206,0.152857048090481,0.0612855292780196,-0.052831510986796,0.169648955918029,0.134451307045965,-0.0808478763443289,0.0116895258430112,0.0424075413384921,0.137446153822075,0.132944025067654,0.0331561848682754,-0.00136707735968968,0.149026544056214
"Chroococcales|Cyanothece",0.0249756572541383,-0.019442370694762,-0.13985347895416,0.198914222742378,0.088030888030888,-0.0726093528225668,0.0195661925907448,0.0111542443064182,-0.00367417115482967,0.0222925851703407,-0.0197991673871892,-0.0460251803222929,-0.105092373096679,0.0686031033377586,0.122027022644438,0.0939636937499861,0.0614104089408189,0.0653256243333927,0.104219049269717,-0.00192604006163328,-0.0889222204714677,-0.128990808852852,0.029183386153474,0.130029012841247,0.198717129313061,0.130792383038956,-0.0372750223212773,0.198221900810941,-0.0294052676620053,-0.000235009257940464,-0.0564542252491872,-0.0774107554924284,0.127304746512368
"Thermaceae|Meiothermus",-0.137560856864654,-0.0614923854426833,-0.00235677428963214,-0.00730358195439906,0.189189189189189,0.0455075588144617,-0.265804880478043,0.0700655624568668,-0.015981790065101,0.0659800564985392,-0.00963734306594972,-0.00389217827197863,-0.0254857020119602,0.0710365817405311,-0.0741841463559222,-0.0371169870549311,0.0412365885960653,0.0871228689425397,-0.0323484194686625,0.00594691920153737,0.10678458107877,-0.0453011787227336,0.0790007380348427,-0.0396012782282647,-0.0797794205738106,0.0411825054100974,-0.0195643553801539,0.0639367565325646,-0.0747957853562681,0.0501210653753027,0.0253058182681279,-0.0950460534324253,-0.129228275020571
"Bacillaceae|Fictibacillus",-0.136075949367089,0.0125804354588696,-0.0464778487255801,0.125409836065574,0.0298584298584299,0.205871339680168,0.0158744581396609,-0.0335116172072694,0.0383549290227894,0.207534973561581,-0.0887028923008841,0.0259647970450735,0.0334387204761019,-0.0295742258638801,0.101776251083724,0.0667471640778366,0.0701435554322885,0.17060971571241,-0.0425451223423367,-0.0630312840844168,-0.0330171223875439,-0.00836104950004391,0.0313323699601213,0.166095030502194,0.0617020106271505,0.0825738916538285,-0.0509928379682069,0.0479338636911001,0.0573487332333078,0.265168779376157,0.119868491558482,0.242075223467051,0.211517762908057
"Planococcaceae|Kurthia",0.132181110029211,0.111025216309659,-0.0754138263761562,0.0788324690967803,0.131274131274131,-0.107355948109405,0.425164750949833,0.129572118702553,0.0369980490707267,0.0979731994108699,-0.0244320851422489,0.0773037349448889,-0.0156278567817543,0.0374164040244281,0.0649499280950123,0.0105037799715668,-0.0323088008217683,-0.0954904420463978,0.133298354078218,-0.0159406866224615,-0.115056717543221,-0.0348853532297299,0.0459194115567574,0.0383051081923398,0.052407873914447,-0.183133522456327,-0.0169832402235002,-0.185792663173126,-0.0587924175342358,0.162790200826093,-0.0306257555862414,0.173653001614582,0.12838379909014
"Sporolactobacillaceae|Sporolactobacillus",-0.0496105160662123,0.0232163334790254,0.0123177939398691,0.0543875310740737,0.0908622908622909,-0.0300534174426847,0.050699819794886,-0.0251322751322751,0.00806608737246328,0.0796896926382886,-0.0343535222214806,-0.0394738130026599,0.159032079776408,-0.0998781406310263,0.039721494850556,-0.142842819318808,0.0538807341476808,-0.20479776834894,-0.00507112240201182,-0.147041256210938,0.0269894143672679,0.047507356643042,0.113220126644298,0.000817796881332912,-0.0768147813342667,-0.00997131137398781,-0.0281007511472144,0.121920746162749,0.0993136606546041,-0.0124982196268338,0.0695044723037022,-0.255506758526002,0.210086845359272
"Bacillales|Acidibacillus",0.172200584225901,0.00901434585589266,-0.0676608347350317,0.173876848426862,0.17966537966538,0.0203142204963249,0.0563604792865481,-0.0278726708074534,-0.0435056043068157,0.0127598812081995,0.0264644500064968,0.286184779491564,0.152257790746712,0.0619288138827791,0.0859978237359984,0.0352316422145071,0.0540874566135804,-0.0911461038660652,0.0972523295091498,-0.0293558802652309,-0.0461568765674704,-0.0501361858345679,0.14362530157096,0.112674160173569,0.139818720903204,0.103033219621845,-0.0140928413736834,0.106279458348869,0.0370901036814235,0.0376299672411338,0.0431732645238195,0.183120012330433,0.200422287488792
"Lactobacillaceae|Pediococcus",-0.175851996105161,-0.0553165288833187,-0.000734035614360753,0.0209215011233651,0.161647361647362,-0.0237124195050481,-0.239716623690383,0.079638256268691,-0.00138422262112188,0.0204689861651013,-0.0391612670616369,0.0326294886430409,0.0885466789953034,-0.00775189520716638,-0.0454993163140189,-0.0215669210719416,0.0336960717155549,0.0574113734744389,0.0778783005625659,-0.071709284811551,0.161910514032604,-0.134943860966645,-0.00225131636886857,-0.0493242817244164,-0.0245079359371798,0.0399402141363812,-0.00544521719303416,-0.0309858101223619,0.0105833029532306,0.0955775530551204,-0.0136918833767956,-0.0774449324264206,-0.0659160379030321
"Lachnospiraceae|Lachnoclostridium",0.279649464459591,0.195158463109439,0.180393619210239,0.172530945933247,-0.0669240669240669,-0.1838149394156,0.52385711860881,0.232301012192317,-0.0658992502662985,0.209719583745805,0.244845332677779,0.240286744470107,0.15167209318773,0.0219380339606968,0.149649357879251,0.063322811142588,0.0367018081090966,-0.0278509854213062,0.338424619351957,0.0494581118747944,-0.0806392622690992,0.168462664979015,-0.109883464918537,-0.0172006948447384,-0.104259725820098,0.0293862351738362,0.0202217757160616,0.02307538841547,0.193466264948155,0.128884774248683,0.216189635093513,-0.023855499926585,-0.119939039785837
