"","BLCA","BRCA","COAD","HNSC","KICH","KIRC","KIRP","LIHC","LUAD","LUSC","PRAD","STAD","THCA","UCEC"
"Gordoniaceae|Gordonia",0.129824561403509,-0.019512276265886,0.565505226480836,-0.0367864693446089,0.166086956521739,0.0765644092867709,-0.0190615835777126,-0.0107082833133253,-0.203272939801286,-0.0765494912118409,-0.146589259796807,0.273414905450501,0.252822295364361,0.00959909655561829
"Glycomycetaceae|Stackebrandtia",-0.333333333333333,0.0699065140727926,0.264459930313589,0.263002114164905,0.257391304347826,-0.0896199112483118,-0.0700146627565982,0.166770708283313,0.193395675043834,0.40518038852914,0.100742764449757,-0.399777530589544,0.290350364514442,-0.186900056465274
"Intrasporangiaceae|Terrabacter",-0.205263157894737,0.116100538958015,0.265679442508711,0.0256518675123326,0.190434782608696,-0.201138336870538,0.235703812316716,-0.352412965186074,-0.0323787258912916,0.0996762257169288,-0.0727396909416887,0.444271412680756,0.29201144298502,0.103331451157538
"Intrasporangiaceae|Tetrasphaera",0.731578947368421,0.0150958147581343,0.509581881533101,0.427484143763214,-0.192173913043478,-0.233519840504213,0.402126099706745,-0.383625450180072,-0.0385739333722969,-0.0888066604995375,0.206351916673781,-0.362847608453838,0.203543634070565,0.243365330321852
"Microbacteriaceae|Plantibacter",-0.235087719298246,0.0735411537693792,0.598780487804878,0.289922480620155,0.241739130434783,0.371663772589877,0.608870967741935,-0.0148379351740696,0.177030976037405,0.169287696577243,0.224622214633313,0.6440489432703,-0.072872127718478,-0.368718238283456
"Micrococcaceae|Paenarthrobacter",-0.00526315789473684,0.0313310932197751,0.218641114982578,0.214094432699084,0.479130434782609,0.516946427422985,0.685117302052786,0.243217286914766,-0.00771478667445938,0.155758556891767,0.117561683599419,-0.253392658509455,0.0888676981758898,0.305477131564088
"Promicromonosporaceae|Cellulosimicrobium",0.375438596491228,-0.158227426974516,-0.405923344947735,0.0112755461592671,-0.161739130434783,0.0553411794970738,-0.259530791788856,0.102521008403361,-0.175277615429573,0.349098057354302,0.299752411850081,0.0709677419354839,0.00452182472546064,0.10446075663467
"Micromonosporaceae|Salinispora",0.0842105263157895,0.025841706034999,0.70609756097561,-0.0128259337561663,0.0452173913043478,-0.150877869959483,0.204912023460411,0.125858343337335,0.139392168322618,0.222479185938945,-0.120720566891488,-0.177308120133482,-0.0673967209080562,-0.0581592320722755
"Pseudonocardiaceae|Alloactinosynnema",-0.0228070175438597,-0.207498835584537,0.283275261324042,0.0479210711768851,0.195652173913043,-0.0783651681780179,-0.031524926686217,0.352701080432173,0.11531268264173,-0.140610545790934,0.097583881157688,0.759288097886541,0.135254852502384,-0.145115753811406
"Pseudonocardiaceae|Kutzneria",-0.171929824561404,0.0774502628252046,-0.0160278745644599,-0.285835095137421,-0.0939130434782609,0.0131198147790855,0.132697947214076,0.329075630252101,-0.185096434833431,-0.40518038852914,-0.246478272005464,-0.182202447163515,0.149158694515365,-0.33596837944664
"Streptomycetaceae|Kitasatospora",0.150877192982456,-0.00968128285315058,0.624564459930314,0.0505990133897111,0.127826086956522,-0.151231590455978,0.00146627565982405,0.200672268907563,0.0163062536528346,0.156336725254394,-0.0391018526423632,-0.297886540600667,-0.027161709065182,-0.190287972896669
"Nocardiopsaceae|Nocardiopsis",0.32280701754386,-0.0359138997937321,0.566202090592335,0.0215644820295983,-0.271304347826087,-0.16756704611229,0.0164956011730205,-0.0210804321728691,-0.0926943308007014,0.202127659574468,0.0715444378041492,0.102558398220245,0.0681349780060906,-0.159796725014116
"Fimbriimonadaceae|Fimbriimonas",-0.257894736842105,-0.124975048240069,-0.182404181184669,-0.356589147286822,0.206086956521739,0.109685510322207,-0.169721407624633,0.169267707082833,0.194097019286967,-0.0201202590194265,0.323657474600871,-0.297441601779755,0.0227936879018118,-0.0638057594579334
"Bacteroidaceae|Bacteroides",0.208771929824561,0.0336266551334087,0.708362369337979,0.034954193093728,0.104347826086957,0.347353527558042,0.193548387096774,0.0100360144057623,-0.0421390999415547,0.0852220166512488,0.0532741398446171,0.193325917686318,0.224768525639054,0.0649350649350649
"Porphyromonadaceae|Sanguibacteroides",0.491228070175439,-0.0142474549204871,0.347212543554007,0.217618040873855,-0.348695652173913,0.151006495594572,0.154692082111437,-0.249363745498199,-0.138983050847458,-0.218778908418131,0.131904721249893,-0.273414905450501,0.157279522593743,0.185770750988142
"Saprospiraceae|Lewinella",-0.296491228070175,0.0257418989952758,-0.242857142857143,0.0851303735024665,0.206086956521739,0.505916779214098,0.525293255131965,-0.0738055222088836,-0.0466393921683226,0.211031452358927,0.100486638777427,0.155061179087875,-0.196714755913747,0.0909090909090909
"Hymenobacteraceae|Rufibacter",-0.126315789473684,0.0163517200079846,0.220905923344948,-0.0632840028188865,0.679130434782609,0.45832529423114,0.731671554252199,0.333205282112845,0.192577440093513,-0.0190795559666975,0.109877913429523,-0.271635150166852,0.134332031129841,0.139469226425748
"Flavobacteriaceae|Capnocytophaga",0.0140350877192982,0.0654318317918691,-0.22020905923345,-0.116560958421424,-0.197391304347826,-0.503601517782494,-0.251466275659824,-0.107611044417767,-0.346054938632379,0.277058279370953,0.0468709980363698,0.236484983314794,-0.0768094989079947,-0.14059853190288
"Flavobacteriaceae|Gelidibacter",-0.296491228070175,0.0910489719874909,-0.0722996515679443,0.113460183227625,0.115652173913043,0.138883529487427,-0.201979472140762,-0.257719087635054,0.181472822910579,-0.0778214616096207,0.292495517800734,0.283648498331479,0.144113937678797,-0.148503670242801
"Flavobacteriaceae|Ornithobacterium",-0.110526315789474,0.118271342071994,-0.340766550522648,0.344326990838619,-0.40695652173913,-0.470544729564602,-0.497067448680352,-0.081296518607443,-0.110403272939801,0.00196577243293247,-0.0639460428583625,-0.52035595105673,0.0465409578885847,-0.439864483342744
"Rhodothermaceae|Salisaeta",-0.366666666666667,-0.14244128019163,0.162717770034843,-0.247357293868922,0.257391304347826,0.274197697601132,-0.0366568914956012,-0.0618007202881152,0.110987726475745,-0.0343432007400555,0.153333902501494,-0.289432703003337,0.158509951090467,-0.113495200451722
"Chlamydiaceae|Chlamydia",0.0087719298245614,0.0960559584802715,0.805574912891986,-0.0586328400281889,0.353913043478261,0.300598109203164,0.469941348973607,-0.0808163265306122,-0.160549386323787,0.246415356151711,0.228293349270042,0.301001112347052,0.248454274200991,-0.291925465838509
"Chroococcales|Cyanothece",0.559649122807018,0.0370367289906181,0.0266550522648084,0.0336856941508104,-0.579130434782609,-0.428323364846614,-0.17925219941349,-0.0700600240096038,-0.121917007597896,-0.185013876040703,-0.334158627166396,-0.117241379310345,-0.0899135623981051,-0.0581592320722755
"Thermaceae|Meiothermus",0.256140350877193,0.0870234213853217,0.631707317073171,0.114728682170543,-0.277391304347826,-0.129847578622419,-0.0443548387096774,0.252052821128451,-0.0210403272939801,0.208140610545791,-0.065226671220012,-0.445606229143493,0.203174505521548,-0.0638057594579334
"Bacillaceae|Fictibacillus",-0.0824561403508772,0.0546942577683146,-0.205574912891986,-0.143904157857646,0.215652173913043,0.468936909125989,0.607771260997067,0.046530612244898,0.121449444769141,0.316836262719704,-0.127550584820285,0.00422691879866518,-0.137162016672306,0.075098814229249
"Planococcaceae|Kurthia",-0.254385964912281,0.0176076252578349,0.331533101045296,-0.12938689217759,-0.360869565217391,-0.119589684224066,0.0663489736070381,-0.147563025210084,-0.183810637054354,-0.179232192414431,-0.386920515666354,-0.178197997775306,0.155310836998985,0.438735177865613
"Sporolactobacillaceae|Sporolactobacillus",-0.563157894736842,0.0766933927739703,-0.121602787456446,0.0303030303030303,0.449565217391304,0.106920059167792,-0.167521994134897,0.111068427370948,0.0488603156049094,-0.0366558741905643,-0.0745325706479979,-0.130144605116796,0.17302900735181,-0.216261998870694
"Bacillales|Acidibacillus",0.166666666666667,0.101869718544148,-0.219337979094077,0.54446793516561,0.0817391304347826,0.0717409479709306,0.2408357771261,0.00225690276110444,-0.00642898889538282,-0.18686401480111,-0.157346538034662,-0.48476084538376,-0.116921467901197,0.00734048560135517
"Lactobacillaceae|Pediococcus",-0.292982456140351,-0.171651473817287,0.632752613240418,-0.110077519379845,0.279130434782609,0.0251463116599138,-0.0736803519061583,-0.00686674669867947,-0.0106370543541788,-0.133441258094357,-0.169213694185947,0.432703003337041,-0.0145498169737611,0.272727272727273
"Lachnospiraceae|Lachnoclostridium",0.392982456140351,-0.0568733781356045,0.410104529616725,0.293305144467935,0.12,0.0428644928934337,0.11033724340176,0.0415366146458583,0.0186440677966102,0.0811748381128585,0.152138649363955,0.562625139043382,0.187609585037989,-0.0784867306606437
"Peptostreptococcaceae|Clostridioides",0.407017543859649,0.162069998003859,-0.29006968641115,0.205919661733615,-0.196521739130435,0.204064570068815,0.249266862170088,-0.092436974789916,0.238632378725891,0.064986123959297,0.270895586100914,-0.27964404894327,0.0363899227906118,-0.217391304347826
"Ruminococcaceae|Ruminiclostridium",0.173684210526316,0.16272706101537,-0.0101045296167247,0.269908386187456,0.0391304347826087,-0.0307093703775162,-0.0773460410557185,0.166962785114046,0.00274693161893629,0.0778214616096207,-0.0177580466148724,0.263626251390434,0.00107662493463349,0.282891022021457
"Clostridiales|Flavonifractor",-0.454385964912281,-0.174953423381463,0.413414634146342,-0.138125440451022,0.0652173913043478,-0.126985658241688,0.381231671554252,0.0707322929171669,0.0239625949736996,-0.0567761332099908,0.135234354990182,-0.487430478309232,0.0969270048294319,-0.251270468661773
"Thermoanaerobacterales_Family_III_Incertae_Sedis|Thermoanaerobacterium",-0.182456140350877,-0.0402305542617606,-0.568292682926829,0.0763918252290345,0.14695652173913,0.0165927069264905,-0.000733137829912023,-0.111164465786315,-0.140385739333723,0.132169287696577,-0.106889780585674,0.00600667408231368,-0.0990187332738626,0.132693393562959
"Leptotrichiaceae|Sebaldella",-0.145614035087719,-0.0207182779958746,-0.126306620209059,0.141789992952784,0.533913043478261,0.0601003279953695,-0.06341642228739,-0.00763505402160864,0.3531268264173,-0.0427844588344126,0.389311021941433,-0.488320355951057,0.2143098834169,0.114624505928854
"Nitrospiraceae|Nitrospira",0.198245614035088,-0.180401224299687,-0.178745644599303,-0.0272022551092319,-0.0782608695652174,-0.208341372435526,0.348973607038123,0.109147659063625,-0.232729398012858,-0.0101757631822387,0.490907538632289,-0.321023359288098,-0.119505367744317,-0.442123094297007
"Kiloniellaceae|Kiloniella",-0.0964912280701754,0.0685508017832191,-0.0397212543554007,-0.238759689922481,-0.215652173913043,-0.0489742105601646,-0.0516862170087977,0.0666026410564226,-0.0161309175920514,0.0419750231267345,0.113292922393921,-0.177753058954394,-0.0322064659017503,0.118012422360248
"Bartonellaceae|Bartonella",-0.0578947368421053,0.135496373677557,-0.672996515679443,0.0442565186751233,-0.139130434782609,0.0341179497073767,-0.557184750733138,-0.288163265306122,-0.140911747516072,-0.00497224791859389,0.0776060787159566,-0.395328142380423,-0.265065058906764,0.0276679841897233
"Methylocystaceae|Methylopila",-0.47719298245614,-0.03709494976379,0.0750871080139373,0.270754052149401,-0.0730434782608696,0.0490385233777092,-0.162390029325513,0.140456182472989,-0.038281706604325,0.191604995374653,-0.181080850337232,-0.0411568409343715,0.00556768894767603,-0.118012422360248
"Hyphomonadaceae|Robiginitomaculum",-0.578947368421053,-0.0358889480338013,0.179094076655052,-0.126990838618746,0.06,-0.00562737153514696,-0.0868768328445748,0.155054021608643,0.0964932787843367,-0.0642923219241443,0.151626398019295,0.516351501668521,0.0924359408163893,-0.031055900621118
"Rhodobacteraceae|Ruegeria",-0.0771929824561404,0.0407961274868587,0.233623693379791,0.220295983086681,0,-0.148530452119107,0.267595307917889,-0.0338535414165666,0.00905902980713033,0.262488436632747,0.106548279689234,-0.334371523915462,0.214863576240426,-0.0276679841897233
"Anaplasmataceae|Anaplasma",-0.101754385964912,-0.111351387317852,0.152787456445993,-0.380126849894292,-0.309565217391304,0.0379124059425043,0.207478005865103,-0.135174069627851,0.0563997662185856,0.204324699352451,0.253564415606591,0.40734149054505,-0.1463287089729,0.286278938452851
"Anaplasmataceae|Ehrlichia",0.131578947368421,-0.0247937321179054,-0.275435540069686,0.0869626497533474,-0.134782608695652,-0.0297125217055759,-0.125366568914956,-0.218631452581032,-0.250263004091175,-0.0209296947271045,0.00683001792879706,0.276974416017798,-0.219047033129287,0.329192546583851
"Anaplasmataceae|Wolbachia",0.596491228070176,-0.0177822875773505,0.00470383275261324,0.116138125440451,-0.157391304347826,-0.398514373914721,0.109604105571848,0.0868667466986795,-0.08708357685564,0.189292321924144,0.00657389225646717,-0.207119021134594,-0.165831000645975,0.0694522868435912
"Alcaligenaceae|Bordetella",-0.140350877192982,-0.181948233415397,0.581881533101045,-0.00634249471458774,0.383478260869565,-0.0322850344073574,0.00879765395894428,0.0957022809123649,-0.0196960841613092,-0.0128353376503238,-0.090668488004781,0.469632925472747,-0.089852040973269,0.374364765669113
"Burkholderiaceae|Pandoraea",0.126315789473684,-0.101013041453191,0.578397212543554,-0.0686398872445384,0.234782608695652,-0.151585310952473,-0.0252932551319648,-0.0428811524609844,0.171361776738749,-0.0316836262719704,0.110134039101853,0.346384872080089,0.243901688763112,-0.157538114059853
"Burkholderiales|Ideonella",0.292982456140351,-0.0801616874043516,0.327526132404181,-0.000704721634954193,-0.48695652173913,-0.248954916714901,-0.475806451612903,-0.0989675870348139,-0.0983635300993571,0.00589731729879741,0.0933151199521899,-0.132814238042269,0.0109200529084254,0.300959909655562
"Burkholderiales|Thiomonas",-0.26140350877193,-0.104564508616674,0.672996515679443,-0.0290345313601128,-0.0339130434782609,-0.0233455527686668,-0.0117302052785924,0.0866746698679472,-0.106078316773817,0.26040703052729,-0.167676940151968,-0.210233592880979,0.0109200529084254,-0.0638057594579334
"Neisseriaceae|Conchiformibius",-0.205263157894737,0.0536296493446004,-0.0672473867595819,0.0818886539816772,0.255652173913043,0.155733487684095,-0.0139296187683284,-0.0506602641056423,0.0054354178842782,-0.0390841813135985,-0.183215230939981,0.418464961067853,-0.130394659940324,0.343873517786561
"Desulfobacteraceae|Desulfococcus",-0.308771929824561,-0.120442145185974,0.592508710801394,-0.0107117688513037,0.451304347826087,-0.0064955945719982,-0.176319648093842,0.104633853541417,0.00140268848626534,-0.179925994449584,-0.175019209425425,0.405561735261402,-0.0536774431695838,0.0434782608695652
"Myxococcaceae|Myxococcus",-0.475438596491228,-0.00853350189633376,0.159059233449477,0.0637068357998591,-0.152173913043478,-0.0109974918001158,0.255131964809384,-0.0363505402160864,0.118877849210988,0.163621646623497,0.0642021685306924,0.601334816462736,-0.0158417668953213,0.00282326369282891
"Competibacteraceae|Candidatus_Contendobacter",-0.221052631578947,-0.150367622596314,0.629965156794425,-0.0979563072586328,0.518260869565217,-0.0288442986687247,0.0773460410557185,-0.0532533013205282,0.00450029222676797,-0.0466003700277521,-0.0517373858106377,0.0896551724137931,-0.104063490110431,0.315640880858272
"Aeromonadaceae|Oceanimonas",-0.115789473684211,-0.0960809102402023,0.0229965156794425,-0.437209302325581,0.743478260869565,0.78522734581002,0.784824046920821,0.134021608643457,-0.0711864406779661,-0.0892691951896392,0.0105865277896354,0.35706340378198,0.142329816358547,0.0536420101637493
"Succinivibrionaceae|Succinimonas",0.3,0.142283252378734,0.571951219512195,0.129527836504581,0.339130434782609,0.166441571805261,0.336510263929619,0.0231932773109244,-0.0144944476914085,0.0866096207215541,0.011525655254845,0.0496106785317019,0.0330062444246209,-0.0152456239412761
"Colwelliaceae|Colwellia",-0.140350877192982,-0.0355895269146317,0.298606271777004,0.0381959126145173,0.244347826086956,0.218663579651425,0.719941348973607,0.0639135654261705,-0.0573348918760959,-0.177844588344126,-0.252710663365491,0.434927697441602,0.00230705343135747,0.29983060417843
"Chromatiaceae|Marichromatium",-0.164912280701754,0.00935690997405017,0.425783972125436,-0.146863988724454,0.466086956521739,0.173934015049199,0.541422287390029,0.118847539015606,0.129339567504383,-0.0382747456059204,-0.166567062238538,0.0829810901001112,0.220585068750192,-0.106719367588933
"Chromatiaceae|Thiocystis",-0.163157894736842,-0.134090757868122,-0.0113240418118467,-0.377026074700493,-0.113913043478261,0.130233455527687,0.0773460410557185,-0.0343337334933974,0.26271186440678,0.0460222016651249,-0.0450781183300606,-0.344605116796441,0.0695499707773232,-0.481648785996612
"Ectothiorhodospiraceae|Thiorhodospira",-0.329824561403509,0.0194790072526449,-0.163414634146341,-0.0603241719520789,-0.470434782608696,-0.517621712007203,-0.178152492668622,-0.0117647058823529,0.185680888369375,0.199814986123959,0.16306667805003,-0.459844271412681,0.123565781783506,-0.00959909655561829
"Enterobacteriaceae|Citrobacter",-0.0508771929824561,-0.110245192627587,-0.620731707317073,0.00408738548273432,-0.583478260869565,-0.126213904431153,-0.630131964809384,-0.273085234093637,0.163179427235535,-0.0150323774283071,0.00273200717151883,-0.195105672969967,-0.176228121443293,0.00846979107848673
"Enterobacteriaceae|Cronobacter",0.180701754385965,-0.0234463370816422,0.571254355400697,-0.00690627202255109,0.104347826086957,-0.360151778249405,0.0912756598240469,0.0540216086434574,-0.115195791934541,0.258094357076781,-0.300435413642961,-0.46384872080089,0.13451659540435,-0.0254093732354602
"Enterobacteriaceae|Dickeya",0.27719298245614,-0.0788475613813294,-0.625783972125436,0.0971106412966878,-0.138260869565217,0.17422342272815,0.0740469208211144,-0.17608643457383,0.0630040911747516,0.0696114708603145,-0.0852898488858533,0.534149054505005,-0.231720446645544,0.267080745341615
"Enterobacteriaceae|Hafnia",0.3,0.0961557655199947,0.177003484320558,0.284425651867512,0.592173913043478,0.8293137822368,0.803519061583578,0.0690996398559424,-0.11864406779661,-0.05527289546716,0.00546401434303765,-0.294771968854283,-0.0563843858623766,0.419536984754376
"Enterobacteriaceae|Klebsiella",-0.23859649122807,-0.156647148845565,0.20993031358885,-0.160817477096547,-0.0704347826086957,-0.169946620361438,0.0428885630498534,0.2553181272509,-0.0475745178258329,0.00925069380203515,0.136002732007172,0.472747497219132,0.00888984588883079,0.289666854884246
"Enterobacteriaceae|Proteus",0,-0.0567070330693992,0.709407665505227,-0.212966878083157,0.418260869565217,0.492925590070101,0.598607038123167,0.115870348139256,-0.0725891291642315,0.0296022201665125,0.0431144881755315,0.0994438264738598,0.235965424959242,-0.314511575381141
"Legionellaceae|Legionella",-0.168421052631579,-0.0828814292368089,-0.406445993031359,-0.186046511627907,0.367826086956522,0.41565373979034,0.583944281524927,-0.287394957983193,-0.0317358270017534,0.086840888066605,-0.220524203876035,-0.0660734149054505,-0.182564828201421,0.110107284020327
"Pasteurellaceae|Actinobacillus",-0.105263157894737,0.106885022290239,-0.341114982578397,0.355461592670895,-0.048695652173913,0.124284519904817,-0.063049853372434,-0.192220888355342,-0.0393921683226184,0.036308973172988,-0.0951079996584991,0.379755283648498,-0.217262911809038,0.0163749294184077
"Francisellaceae|Francisella",-0.0280701754385965,-0.128884157295895,-0.371777003484321,-0.0143763213530655,-0.0582608695652174,-0.0107402405299376,-0.38049853372434,-0.0143577430972389,0.0788427819988311,0.0500693802035153,-0.447110048663878,0.203559510567297,-0.178319849887723,0.183512140033879
"Vibrionaceae|Grimontia",0.507017543859649,0.117863796659791,-0.67404181184669,0.432558139534884,-0.14,0.0229918322721718,-0.0916422287390029,-0.260024009603842,-0.17843366452367,-0.0633672525439408,-0.178434218389823,0.373081201334816,-0.297425328370605,0.0863918690005646
"Xanthomonadaceae|Lysobacter",0.0807017543859649,0.00189633375474083,0.602264808362369,-0.0693446088794926,0.147826086956522,-0.423821467618496,0.206744868035191,0.0690036014405762,-0.10146113383986,0.132284921369103,-0.104157773414155,-0.0184649610678532,0.0968039619797595,-0.184641445511011
"Brachyspiraceae|Brachyspira",-0.205263157894737,-0.0465932530441147,-0.271951219512195,-0.180549682875264,0.447826086956522,0.511158273843977,0.0824780058651026,0.046530612244898,0.00783167738164816,0.0216234967622572,0.20976692563818,-0.167074527252503,-0.0459872650650589,-0.120271033314512
"Spirochaetaceae|Sphaerochaeta",0.131578947368421,0.0830311397963936,-0.206620209059233,-0.258350951374207,-0.0478260869565217,0.16586275644736,-0.200513196480938,-0.278175270108043,-0.0232028053769725,-0.0536540240518039,-0.0886194826261419,-0.306340378197998,0.067642806607401,-0.201581027667984
"Mycoplasmataceae|Ureaplasma",0.52280701754386,0.143406081575621,-0.0226480836236934,-0.0837209302325581,-0.0782608695652174,-0.312914013762943,-0.122434017595308,-0.000912364945978391,0.0400350672121566,-0.00404717853839038,-0.0433706138478613,0.196440489432703,-0.181826571103387,-0.0231507622811971
"Petrotogales|Marinitoga",0.43859649122807,0.012342803912436,-0.0857142857142857,0.25214940098661,-0.0634782608695652,0.0891375651167278,-0.366568914956012,-0.0853301320528211,0.0673874926943308,0.0398936170212766,0.246563647229574,0.344160177975528,-0.387738780030146,0.180124223602484
"Fervidobacteriaceae|Fervidobacterium",0.101754385964912,-0.0283618337880099,0.116550522648084,0.0913319238900634,-0.163478260869565,0.304263939803203,0.00329912023460411,-0.110396158463385,-0.164114552893045,0.193570767807586,0.358149065141296,0.483426028921023,-0.213694669168538,0.101072840203275
"Opitutaceae|Diplosphaera",-0.2,0.0243529176924612,0.741114982578397,0.0924594785059901,0.0191304347826087,-0.264872339057174,-0.116935483870968,0.0831212484993998,-0.0724137931034483,-0.0533071230342276,-0.0978400068300179,-0.187096774193548,0.0398966440062752,-0.0660643704121965
